period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0156,-0.0157,-0.6557,0.0424,0.46,-0.7167
Weekly,0.0487,0.0475,-0.6361,0.0767,0.4423,-0.7152
Biweekly,-0.0738,-0.0766,-0.6361,0.1262,0.4615,-0.6907
Monthly,0.0006,0.0006,-0.7009,0.166,0.25,-0.6713
