period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0161,-0.0162,-0.2433,0.0129,0.484,-0.412
Weekly,-0.0161,-0.0162,-0.268,0.013,0.4423,-0.4
Biweekly,-0.0194,-0.0196,-0.268,0.0122,0.4231,-0.3618
Monthly,-0.0217,-0.0219,-0.2571,0.0872,0.4167,-0.3233
