period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0151,0.0149,0.2023,0.0422,0.5422,-0.3948
Weekly,0.0151,0.0149,0.125,0.0518,0.5769,-0.3832
Biweekly,0.084,0.0806,0.125,0.1619,0.5769,-0.3747
Monthly,0.0083,0.0083,0.0378,0.0581,0.5833,-0.2443
