period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0135,0.0134,0.1315,0.0119,0.524,-0.1918
Weekly,-0.0047,-0.0047,0.1315,0.0246,0.5385,-0.168
Biweekly,0.0319,0.0314,0.1315,0.0243,0.5769,-0.1454
Monthly,0.0135,0.0134,0.1009,0.0575,0.5833,-0.1394
