period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0074,0.0074,-0.0984,0.0038,0.4397,-0.1361
Weekly,0.014,0.0139,-0.0994,0.0105,0.3846,-0.1232
Biweekly,0.0172,0.0171,-0.0994,0.0116,0.3077,-0.1217
Monthly,0.0282,0.0278,-0.1,0.0254,0.1667,-0.0997
