period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0067,-0.0067,0.119,0.0169,0.494,-0.2731
Weekly,-0.0067,-0.0067,0.1183,0.021,0.4808,-0.2574
Biweekly,0.0313,0.0308,0.1183,0.0681,0.5,-0.2487
Monthly,-0.0068,-0.0068,0.1422,0.0461,0.4167,-0.1723
