period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0067,0.0066,0.5258,0.0244,0.498,-0.2727
Weekly,0.0067,0.0066,0.4162,0.0376,0.4808,-0.2511
Biweekly,0.0634,0.0614,0.4162,0.0591,0.6154,-0.2479
Monthly,0.0114,0.0114,0.2906,0.0576,0.6667,-0.2091
