period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0504,-0.0517,-0.3318,0.0739,0.4659,-0.6618
Weekly,-0.0504,-0.0517,-0.3348,0.1869,0.5,-0.6375
Biweekly,0.0036,0.0036,-0.3348,0.152,0.5769,-0.6121
Monthly,-0.0316,-0.0321,-0.3079,0.1729,0.5,-0.6261
