period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0099,0.0098,-0.0681,0.0143,0.516,-0.1612
Weekly,0.0094,0.0093,-0.0381,0.0198,0.5,-0.1469
Biweekly,0.0173,0.0172,-0.0381,0.0333,0.5,-0.1469
Monthly,0.0151,0.015,-0.0367,0.0313,0.5833,-0.1051
