period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0187,0.0186,-0.0952,0.0161,0.52,-0.1892
Weekly,0.0187,0.0186,-0.1071,0.0353,0.5192,-0.1892
Biweekly,0.0011,0.0011,-0.1071,0.0246,0.4231,-0.1843
Monthly,0.0036,0.0036,-0.133,0.025,0.4167,-0.1583
