period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0229,-0.0232,0.2255,0.012,0.58,-0.1513
Weekly,-0.0229,-0.0232,0.1533,0.0255,0.5577,-0.1355
Biweekly,0.0117,0.0116,0.1533,0.0478,0.6538,-0.1355
Monthly,-0.0178,-0.018,0.1074,0.0768,0.5833,-0.0898
