period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0047,0.0047,0.3406,0.0301,0.484,-0.2614
Weekly,0.0247,0.0244,0.3406,0.037,0.5769,-0.2603
Biweekly,0.1008,0.096,0.3406,0.0867,0.6154,-0.2603
Monthly,0.0047,0.0047,0.2578,0.1268,0.75,-0.1693
