period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0016,0.0016,-0.2551,0.018,0.502,-0.3687
Weekly,0.0016,0.0016,-0.3007,0.0213,0.4038,-0.3687
Biweekly,0.0154,0.0152,-0.3007,0.024,0.3846,-0.3687
Monthly,0.0057,0.0057,-0.3031,0.0573,0.3333,-0.3602
