period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0141,0.014,-0.029,0.0214,0.536,-0.3021
Weekly,0.012,0.012,-0.029,0.031,0.5385,-0.2871
Biweekly,-0.0059,-0.0059,-0.029,0.0451,0.4615,-0.2871
Monthly,0.0141,0.014,0.0096,0.0711,0.6667,-0.2031
