period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0054,-0.0054,0.0961,0.0304,0.5,-0.3153
Weekly,0.0153,0.0152,0.0961,0.0671,0.5192,-0.2585
Biweekly,-0.0711,-0.0737,0.0961,0.0837,0.5,-0.2437
Monthly,-0.0054,-0.0054,0.1415,0.077,0.5833,-0.1888
