period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.002,-0.002,0.1224,0.004,0.5271,-0.0268
Weekly,-0.0162,-0.0163,0.1224,0.0123,0.6346,-0.0264
Biweekly,-0.0164,-0.0165,0.1224,0.0136,0.7308,-0.0198
Monthly,-0.002,-0.002,0.1235,0.0035,0.6667,-0.0026
