period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0006,0.0006,-0.1781,0.0465,0.5341,-0.5411
Weekly,0.0006,0.0006,-0.2727,0.0632,0.5192,-0.51
Biweekly,-0.0392,-0.04,-0.2727,0.1784,0.4615,-0.4807
Monthly,-0.0274,-0.0277,-0.3265,0.1487,0.4167,-0.5011
