period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0104,0.0103,0.3218,0.0122,0.568,-0.2071
Weekly,0.0104,0.0103,0.2169,0.0252,0.6346,-0.2019
Biweekly,0.0237,0.0234,0.2169,0.038,0.7692,-0.1963
Monthly,0.0084,0.0084,0.1651,0.0566,0.5833,-0.1736
