period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0084,-0.0085,-0.008,0.0138,0.5141,-0.3223
Weekly,-0.0084,-0.0085,-0.0759,0.0098,0.5,-0.2969
Biweekly,-0.0109,-0.0109,-0.0759,0.0402,0.5385,-0.278
Monthly,-0.0237,-0.024,-0.1333,0.0388,0.4167,-0.2969
