Date,Open,High,Low,Close,Volume,MA7,MA25,MA99,RSI,MACD,MACD_signal,ADX,Volatility
2022-05-31,99.3,100.2,91.0,93.4,551.369,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-01,94.4,95.2,87.8,88.6,308.732,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-02,89.0,91.6,88.5,90.9,296.379,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-03,90.6,91.1,86.7,89.6,143.548,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-04,89.3,90.8,87.3,88.7,647.428,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-05,90.0,90.5,88.6,89.3,179.722,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-06,91.8,95.5,91.4,93.5,102.6,90.57142857142857,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-07,91.6,96.7,87.5,96.0,291.048,90.94285714285715,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-08,92.9,93.6,89.4,91.7,218.533,91.38571428571429,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-09,90.9,94.8,90.6,90.6,106.749,91.34285714285714,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-10,92.2,92.9,86.0,86.4,378.362,90.88571428571429,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-11,85.8,87.7,77.5,78.9,807.832,89.48571428571428,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-12,79.7,84.6,74.2,79.7,19494.485,88.11428571428571,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-13,78.7,78.7,62.4,64.6,4841.402,83.98571428571428,77.324,66.96060606060607,16.317881390152607,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
2022-06-14,64.8,68.5,60.0,64.2,1227.195,79.44285714285715,77.324,66.96060606060607,16.134808591052973,-6.111171345312783,-6.556424216602541,0.0,0.07861873938815858
