period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0139,-0.014,0.7238,0.0218,0.56,-0.1897
Weekly,0.0299,0.0294,0.846,0.029,0.5962,-0.1733
Biweekly,0.0182,0.018,0.846,0.0888,0.7692,-0.1638
Monthly,-0.0052,-0.0052,0.6706,0.0959,0.6667,-0.0921
