period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.012,0.0119,0.0334,0.0174,0.5261,-0.3645
Weekly,0.012,0.0119,-0.0066,0.0528,0.5385,-0.3601
Biweekly,0.0491,0.0479,-0.0066,0.0703,0.5,-0.3555
Monthly,0.0131,0.013,-0.0685,0.061,0.4167,-0.3367
