period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0162,0.0161,0.3189,0.021,0.4779,-0.2382
Weekly,0.0162,0.0161,0.2641,0.0092,0.5192,-0.2375
Biweekly,0.0451,0.0441,0.2641,0.0939,0.6154,-0.2078
Monthly,0.0115,0.0114,0.1226,0.0577,0.5833,-0.1547
