period,ret,log_ret,cum_ret,vol,win,mdd
Daily,-0.0002,-0.0002,0.22,0.0139,0.506,-0.1626
Weekly,-0.0002,-0.0002,0.1339,0.0362,0.5192,-0.1553
Biweekly,0.0569,0.0554,0.1339,0.0498,0.5769,-0.148
Monthly,0.0242,0.0239,0.1004,0.0535,0.5,-0.1236
