period,ret,log_ret,cum_ret,vol,win,mdd
Daily,0.0107,0.0107,2.5757,0.0454,0.592,-0.2301
Weekly,0.0107,0.0107,2.6018,0.0725,0.7115,-0.1801
Biweekly,-0.0906,-0.0949,2.6018,0.142,0.8077,-0.1414
Monthly,-0.0261,-0.0264,2.2559,0.2514,0.75,-0.0958
